"status_id","permalink","post_type","sharetext","headline","link","full_picture","created_time","date","hour","page_total_likes","page_new_likes","post_impressions","post_reach","post_reach_fan_unique","post_reach_viral_unique","comments_on_post","likes_on_post","shares_on_post","total_comments","total_likes","total_shares","comments_on_shares","likes_on_shares","shares_on_shares","link_clicks","photo_view","video_play","other_clicks","post_negative_feedback","post_story_adds","post_stories","post_storytellers","post_consumptions","post_engaged_users","post_engaged_fan","post_video_complete_views_30s_autoplayed","post_video_complete_views_30s_clicked_to_play","post_video_complete_views_30s_organic","post_video_complete_views_30s_paid","post_video_complete_views_30s_unique","post_video_avg_time_watched","post_video_complete_views_organic_unique","post_video_length","post_video_views","post_video_views_autoplayed","post_video_views_clicked_to_play","post_video_views_10s_unique","post_video_views_10s_autoplayed","post_video_views_10s_clicked_to_play","post_video_views_10s_sound_on","post_video_views_sound_on","s0","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","feed_likes","love","wow","haha","sad","angry","post_source_type","from_name","total_interactions","interaction_rate","ctr","views_rate","viral_fan_rate","share_rate","total_reactions","feed_likes_rate","love_rate","wow_rate","haha_rate","sad_rate","angry_rate","viral_rate","fan_rate","post_image","image_text_py","reposted","original","repost","repost_order","times_repost","days_bet_repost","average_share_rate","average_interaction_rate","average_post_reach","average_viral_fan_rate"
"150424302108405_195956994221802","https://www.facebook.com/150424302108405_195956994221802","photo","This is why I wear longsleeves year round.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/195956994221802/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17022489_195956994221802_8829872528374945245_n.jpg?oh=1a9990315ca31cfaefed00e3fb033af7&oe=5A353042",2017-02-28 14:00:00,2017-02-28,"14:00",11365,768,155586,110093,1493,107756,56,162,334,452,1570,353,396,1408,19,2,1927,0,1324,2,2375,2375,2060,3253,4061,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,1,0,54,0,0,"native","Bad Hombres",2375,0.0215726703786798,1.81664592662567e-05,0,72.1741460147354,0.148631578947368,148,0.6284,0.0068,0,0.3649,0,0,0.98633397102033,0.0136660289796703,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17022489_195956994221802_8829872528374945245_n.jpg?oh=1a9990315ca31cfaefed00e3fb033af7&oe=5A353042 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","me: I got my first tattoo!
mom:",0,1,0,NA,NA,NA,0.148631578947368,0.0215726703786798,110093,72.1741460147354
"150424302108405_197008227450012","https://www.facebook.com/150424302108405_197008227450012","photo","Me and my big mouth...","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/197008227450012/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16999118_197008227450012_2159769155693949153_n.jpg?oh=94fef8e3105ce312dc53a2c6e226df88&oe=59EB8F89",2017-03-03 14:00:00,2017-03-03,"14:00",12222,243,60058,42752,1438,41640,10,69,44,54,433,47,44,364,3,17,805,0,212,0,534,534,488,1034,1305,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,0,30,0,0,"native","Bad Hombres",534,0.0124906437125749,0.000397642215568862,0,28.9568845618915,0.0880149812734082,64,0.5312,0,0,0.4688,0,0,0.966618691675565,0.0333813083244347,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16999118_197008227450012_2159769155693949153_n.jpg?oh=94fef8e3105ce312dc53a2c6e226df88&oe=59EB8F89 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","me: imma drink all the tequila shots
tonight
me tomorrow morning:",0,1,0,NA,NA,NA,0.0880149812734082,0.0124906437125749,42752,28.9568845618915
"150424302108405_179530839197751","https://www.facebook.com/150424302108405_179530839197751","photo","""Does the 5 second rule apply to this?""","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/179530839197751/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/16426121_179530839197751_6941669966339950157_n.jpg?oh=7a61c1284011547ef64dc690c32b1aea&oe=59FC5B15",2017-01-31 14:00:00,2017-01-31,"14:00",135,8,2246,1464,87,1349,8,46,20,16,90,20,8,44,0,1,546,0,24,0,126,126,110,571,583,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,0,13,7,0,"native","Bad Hombres",126,0.0860655737704918,0.000683060109289617,0,15.5057471264368,0.158730158730159,43,0.5349,0,0,0.3023,0.1628,0,0.93941504178273,0.0605849582172702,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/16426121_179530839197751_6941669966339950157_n.jpg?oh=7a61c1284011547ef64dc690c32b1aea&oe=59FC5B15 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","mexican horror story",0,1,0,NA,NA,NA,0.158730158730159,0.0860655737704918,1464,15.5057471264368
"150424302108405_237918293359005","https://www.facebook.com/150424302108405_237918293359005","photo","Me working on a team project.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/237918293359005/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/18402708_237918293359005_2106277097503434183_n.jpg?oh=afd018c94bba41b008fb43a132d1e04f&oe=59FF67D7",2017-05-11 14:00:00,2017-05-11,"14:00",112345,1349,488401,322514,12470,315962,77,293,573,587,5584,602,510,5291,29,83,5161,0,2707,24,6773,6773,6152,7951,11624,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,6,1,106,1,0,"native","Bad Hombres",6773,0.021000638731962,0.000257353169164749,0,25.3377706495589,0.0888823268861657,256,0.5547,0.0234,0.0039,0.4141,0.0039,0,0.962031714327471,0.0379682856725289,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/18402708_237918293359005_2106277097503434183_n.jpg?oh=afd018c94bba41b008fb43a132d1e04f&oe=59FF67D7 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","mom: mijo, how was school today?
me:",0,1,0,NA,NA,NA,0.0888823268861657,0.021000638731962,322514,25.3377706495589
"150424302108405_187355225081979","https://www.facebook.com/150424302108405_187355225081979","photo","""Me last night.""","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/187355225081979/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16708232_187355225081979_5418159352064630716_n.jpg?oh=ac39435a2494e9cc9837977021f6faeb&oe=59FE373E",2017-02-19 14:00:00,2017-02-19,"14:00",5155,166,48228,35216,720,34350,9,106,56,56,383,59,47,277,3,39,705,0,194,1,498,498,459,938,1198,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,1,0,38,0,0,"native","Bad Hombres",498,0.0141412994093594,0.00110745115856429,0,47.7083333333333,0.118473895582329,100,0.61,0.01,0,0.38,0,0,0.979469632164243,0.0205303678357571,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16708232_187355225081979_5418159352064630716_n.jpg?oh=ac39435a2494e9cc9837977021f6faeb&oe=59FE373E ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","ordering tacos after the
club like",0,1,0,NA,NA,NA,0.118473895582329,0.0141412994093594,35216,47.7083333333333
"150424302108405_218760371941464","https://www.facebook.com/150424302108405_218760371941464","photo","I got three 6-packs, of course I'm ready.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/218760371941464/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17800202_218760371941464_906108807194732649_n.jpg?oh=332a357902dc3c5ebffe3acfe5105235&oe=5A2FE5B1",2017-04-09 11:00:00,2017-04-09,"11:00",62012,405,73511,53290,4061,48640,48,288,216,177,742,225,129,454,9,2,1764,0,544,3,1144,1144,990,2314,2800,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,6,1,130,0,0,"native","Bad Hombres",1144,0.0214674422968662,3.75304935259899e-05,0,11.9773454814085,0.196678321678322,269,0.4907,0.0223,0.0037,0.4833,0,0,0.922942638659608,0.077057361340392,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17800202_218760371941464_906108807194732649_n.jpg?oh=332a357902dc3c5ebffe3acfe5105235&oe=5A2FE5B1 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","ready to show off your summer body?
me:",0,1,0,NA,NA,NA,0.196678321678322,0.0214674422968662,53290,11.9773454814085
"150424302108405_217444665406368","https://www.facebook.com/150424302108405_217444665406368","photo","Download the keyboard here: http://bit.ly/mituKeyboard","Bad Hombres's cover photo","https://www.facebook.com/WeAreBadHombres/photos/a.150426078774894.1073741827.150424302108405/217444665406368/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/17522612_217444665406368_5217304809236077245_n.jpg?oh=4041a2dc8f56300a5ce452a9e5404621&oe=59EB42A5",2017-04-06 16:01:00,2017-04-06,"16:01",59511,1424,350,291,270,2,3,11,2,3,12,2,0,1,0,5,286,0,6,0,17,17,14,297,237,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,0,0,0,0,"native","Bad Hombres",17,0.0584192439862543,0.0171821305841924,0,0.00740740740740741,0.117647058823529,11,0.8182,0.1818,0,0,0,0,0.00735294117647059,0.992647058823529,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/17522612_217444665406368_5217304809236077245_n.jpg?oh=4041a2dc8f56300a5ce452a9e5404621&oe=59EB42A5 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","SHARE ALL THE JAJAJA AT YOUR FINGERTIPS
GET THE
gif&emoji
keyboard
by mitú",0,1,0,NA,NA,NA,0.117647058823529,0.0584192439862543,291,0.00740740740740741
"150424302108405_209685379515630","https://www.facebook.com/150424302108405_209685379515630","photo","You have latinos to thank for this flavor, you're welcome.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/209685379515630/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17309769_209685379515630_905867630314604033_n.jpg?oh=056de1f865d3f64885570bbdd164034b&oe=5A300EDF",2017-03-24 11:00:00,2017-03-24,"11:00",45988,1219,73398,50913,5158,44553,30,402,174,135,993,178,105,591,4,8,1044,0,622,2,1306,1306,1138,1674,2385,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,56,0,10,0,1,"native","Bad Hombres",1306,0.0256516017520083,0.000157130791742777,0,8.63765025203567,0.136294027565084,378,0.8228,0.1481,0,0.0265,0,0.0026,0.896240268753395,0.103759731246605,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17309769_209685379515630_905867630314604033_n.jpg?oh=056de1f865d3f64885570bbdd164034b&oe=5A300EDF ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","share if you agree this is the
best flavor hands down
LIMON
PEPINO",0,1,0,NA,NA,NA,0.136294027565084,0.0256516017520083,50913,8.63765025203567
"150424302108405_192360427914792","https://www.facebook.com/150424302108405_192360427914792","photo","""The micheladas are in full bloom.""","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/192360427914792/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16830710_192360427914792_9127748137693014756_n.jpg?oh=f19a0de40b011f6a867a54d7d530ccf5&oe=59F1B7E5",2017-02-21 14:00:00,2017-02-21,"14:00",6257,367,71718,51752,719,50189,26,115,77,168,640,78,142,525,1,1,810,0,365,2,886,886,781,1176,1601,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,3,0,53,0,0,"native","Bad Hombres",886,0.0171201113000464,1.93229247178853e-05,0,69.8038942976356,0.0880361173814898,110,0.4909,0.0273,0,0.4818,0,0,0.985876483067494,0.0141235169325057,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16830710_192360427914792_9127748137693014756_n.jpg?oh=f19a0de40b011f6a867a54d7d530ccf5&oe=59F1B7E5 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when all the cups
are dirty",0,1,0,NA,NA,NA,0.0880361173814898,0.0171201113000464,51752,69.8038942976356
"150424302108405_215954188888749","https://www.facebook.com/150424302108405_215954188888749","photo","She's only go to the games for the food.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/215954188888749/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17800478_215954188888749_3801817370427495979_n.jpg?oh=262aeaae73da054eec743123bfcf7f84&oe=59FB63E5",2017-04-05 11:00:00,2017-04-05,"11:00",58142,1386,25154,17369,1860,15424,10,84,13,19,120,13,9,36,0,1,1061,0,128,3,152,152,144,1190,1189,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,1,0,21,0,0,"native","Bad Hombres",152,0.00875122344406702,5.75738384478093e-05,0,8.29247311827957,0.0855263157894737,74,0.7027,0.0135,0,0.2838,0,0,0.892386021754224,0.107613978245776,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17800478_215954188888749_3801817370427495979_n.jpg?oh=262aeaae73da054eec743123bfcf7f84&oe=59FB63E5 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when bae is more interested in
los churros than in the game",0,1,0,NA,NA,NA,0.0855263157894737,0.00875122344406702,17369,8.29247311827957
"150424302108405_244674466016721","https://www.facebook.com/150424302108405_244674466016721","photo","Why!?","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/244674466016721/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/18740569_244674466016721_775368382652721878_n.jpg?oh=c8fd404ca5b456a643d8a41f90393125&oe=5A028F70",2017-05-26 13:01:00,2017-05-26,"13:01",129994,1572,1689266,1058440,36367,990520,1740,1147,2233,8364,13705,2370,6624,12558,137,90,12019,0,16665,92,24439,24439,19923,28774,37269,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663,14,4,370,3,5,"native","Bad Hombres",24439,0.0230896413589811,8.50308000453498e-05,0,27.2367805977947,0.0969761446867711,1059,0.6261,0.0132,0.0038,0.3494,0.0028,0.0047,0.964585197787098,0.0354148022129017,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/18740569_244674466016721_775368382652721878_n.jpg?oh=c8fd404ca5b456a643d8a41f90393125&oe=5A028F70 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when bae took 30 selfies of us
but she's still not satisfied and
wants to take more",0,1,0,NA,NA,NA,0.0969761446867711,0.0230896413589811,1058440,27.2367805977947
"150424302108405_208367186314116","https://www.facebook.com/150424302108405_208367186314116","photo","I'm not leaving until this song is over.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/208367186314116/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17362737_208367186314116_1865327468875825618_n.jpg?oh=94a52a103b3d5a8fbc3a65543d4d3435&oe=59FF91DB",2017-03-21 11:22:00,2017-03-21,"11:22",41221,1262,38518,26118,1582,24445,23,175,74,82,428,80,59,253,6,5,903,0,200,4,590,590,512,1108,1349,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,10,0,40,1,1,"native","Bad Hombres",590,0.0225897848227276,0.000191438854429895,0,15.4519595448799,0.135593220338983,155,0.6645,0.0645,0,0.2581,0.0065,0.0065,0.939216966995812,0.060783033004188,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17362737_208367186314116_1865327468875825618_n.jpg?oh=94a52a103b3d5a8fbc3a65543d4d3435&oe=59FF91DB ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when it's last call and they play
tragos de amargo licor",0,1,0,NA,NA,NA,0.135593220338983,0.0225897848227276,26118,15.4519595448799
"150424302108405_181414815676020","https://www.facebook.com/150424302108405_181414815676020","photo","""The struggle is real.""","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/181414815676020/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16427748_181414815676020_6841639603748813300_n.jpg?oh=c9430d6bf7a68636ae63b03b5effdd95&oe=5A361397",2017-02-10 14:00:00,2017-02-10,"14:00",141,0,5472,3350,78,3240,15,115,46,30,253,47,15,138,1,0,467,0,66,0,330,330,291,533,711,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,0,0,31,0,0,"native","Bad Hombres",330,0.0985074626865672,0,0,41.5384615384615,0.142424242424242,107,0.7103,0,0,0.2897,0,0,0.976491862567812,0.0235081374321881,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16427748_181414815676020_6841639603748813300_n.jpg?oh=c9430d6bf7a68636ae63b03b5effdd95&oe=5A361397 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when la cruda is real but
you smell pozole",0,1,0,NA,NA,NA,0.142424242424242,0.0985074626865672,3350,41.5384615384615
"150424302108405_218640798620088","https://www.facebook.com/150424302108405_218640798620088","photo","On to the next one.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/218640798620088/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17796545_218640798620088_7565171269693039404_n.jpg?oh=831c5019495ec380c3a1b22df59a03eb&oe=59FDD087",2017-04-07 14:00:00,2017-04-07,"14:00",61144,1699,58894,40354,2354,36122,43,481,220,103,1163,233,60,682,13,3,1435,0,348,1,1499,1499,1320,1786,2741,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,12,1,206,0,0,"native","Bad Hombres",1499,0.0371462556376072,7.43420726569857e-05,0,15.3449447748513,0.155436957971981,438,0.5,0.0274,0.0023,0.4703,0,0,0.938819004054475,0.0611809959455245,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17796545_218640798620088_7565171269693039404_n.jpg?oh=831c5019495ec380c3a1b22df59a03eb&oe=59FDD087 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when my crush ignores me
NIKE
ESTUVIERAS TAN BUENA",0,1,0,NA,NA,NA,0.155436957971981,0.0371462556376072,40354,15.3449447748513
"150424302108405_204274623390039","https://www.facebook.com/150424302108405_204274623390039","photo","Internally says ""don't cry, don't cry, don't cry...""","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/204274623390039/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17201114_204274623390039_7114970207596855916_n.jpg?oh=820db2b9ffee1b885e3bc0ce45b900ea&oe=59F5FE74",2017-03-15 11:00:00,2017-03-15,"11:00",17532,85,78816,56595,2674,48115,43,311,139,170,875,145,127,564,6,6,1326,0,430,5,1190,1190,1046,1762,2210,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,2,0,129,8,0,"native","Bad Hombres",1190,0.0210265924551639,0.000106016432547045,0,17.9936424831713,0.121848739495798,297,0.532,0.0067,0,0.4343,0.0269,0,0.947350804308019,0.0526491956919805,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17201114_204274623390039_7114970207596855916_n.jpg?oh=820db2b9ffee1b885e3bc0ce45b900ea&oe=59F5FE74 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when my family starts chanting
'quiere Ilorar, quiere Ilorar'",0,1,0,NA,NA,NA,0.121848739495798,0.0210265924551639,56595,17.9936424831713
"150424302108405_234754417008726","https://www.facebook.com/150424302108405_234754417008726","photo","She likes it as much as I do.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/234754417008726/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/18221529_234754417008726_1520831304414293309_n.jpg?oh=e8763c63c104c7979da0df3e6c21cf78&oe=59ED02C4",2017-05-04 13:00:00,2017-05-04,"13:00",106235,848,757728,497779,17770,491110,129,389,974,1361,9053,999,1232,8664,25,109,5422,0,5342,29,11413,11413,10158,10873,17102,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,15,2,151,0,0,"native","Bad Hombres",11413,0.0229278454896651,0.000218972676629589,0,27.6370287000563,0.0875317620257601,350,0.52,0.0429,0.0057,0.4314,0,0,0.965080176072944,0.0349198239270555,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/18221529_234754417008726_1520831304414293309_n.jpg?oh=e8763c63c104c7979da0df3e6c21cf78&oe=59ED02C4 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when my mom makes me
babysit my little sister",0,1,0,NA,NA,NA,0.0875317620257601,0.0229278454896651,497779,27.6370287000563
"150424302108405_204410390043129","https://www.facebook.com/150424302108405_204410390043129","photo","We've all gone through this.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/204410390043129/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17309668_204410390043129_8273414507639958336_n.jpg?oh=821e614ee462430ca190453f24dc59f1&oe=59EE7764",2017-03-17 11:00:00,2017-03-17,"11:00",35171,8228,55701,40366,2950,36437,55,176,73,124,478,81,69,302,8,7,1071,0,311,1,683,683,630,1389,1664,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,9,0,52,1,0,"native","Bad Hombres",683,0.0169201803497993,0.00017341326859238,0,12.3515254237288,0.118594436310395,167,0.6287,0.0539,0,0.3114,0.006,0,0.925102191078275,0.0748978089217254,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17309668_204410390043129_8273414507639958336_n.jpg?oh=821e614ee462430ca190453f24dc59f1&oe=59EE7764 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when she's crazy but you still
love her",0,1,0,NA,NA,NA,0.118594436310395,0.0169201803497993,40366,12.3515254237288
